date,state,district,pincode,bio_age_5_17,bio_age_17_
30-05-2025,Madhya Pradesh,Sehore,466331,22,56
30-05-2025,Madhya Pradesh,Sehore,466448,10,11
02-06-2025,Madhya Pradesh,Sehore,466001,53,74
02-06-2025,Madhya Pradesh,Sehore,466111,17,27
02-06-2025,Madhya Pradesh,Sehore,466114,9,9
02-06-2025,Madhya Pradesh,Sehore,466120,12,12
02-06-2025,Madhya Pradesh,Sehore,466125,6,6
02-06-2025,Madhya Pradesh,Sehore,466446,18,21
03-06-2025,Madhya Pradesh,Sehore,466115,36,42
03-06-2025,Madhya Pradesh,Sehore,466118,3,6
03-06-2025,Madhya Pradesh,Sehore,466125,7,5
03-06-2025,Madhya Pradesh,Sehore,466331,20,44
04-06-2025,Madhya Pradesh,Sehore,466113,3,3
04-06-2025,Madhya Pradesh,Sehore,466114,6,12
04-06-2025,Madhya Pradesh,Sehore,466221,6,13
04-06-2025,Madhya Pradesh,Sehore,466448,7,2
04-06-2025,Madhya Pradesh,Sehore,466554,3,5
04-06-2025,Madhya Pradesh,Sehore,466661,14,17
31-05-2025,Madhya Pradesh,Sehore,466001,40,58
31-05-2025,Madhya Pradesh,Sehore,466114,5,8
31-05-2025,Madhya Pradesh,Sehore,466115,31,26
31-05-2025,Madhya Pradesh,Sehore,466120,23,11
31-05-2025,Madhya Pradesh,Sehore,466331,21,30
31-05-2025,Madhya Pradesh,Sehore,466448,5,5
05-06-2025,Madhya Pradesh,Sehore,466113,4,12
05-06-2025,Madhya Pradesh,Sehore,466221,12,13
05-06-2025,Madhya Pradesh,Sehore,466651,11,22
20-05-2025,Madhya Pradesh,Sehore,466001,50,64
20-05-2025,Madhya Pradesh,Sehore,466111,6,8
20-05-2025,Madhya Pradesh,Sehore,466113,5,1
20-05-2025,Madhya Pradesh,Sehore,466114,18,10
20-05-2025,Madhya Pradesh,Sehore,466117,0,2
20-05-2025,Madhya Pradesh,Sehore,466445,15,10
20-05-2025,Madhya Pradesh,Sehore,466554,8,5
20-05-2025,Madhya Pradesh,Sehore,466651,10,22
20-05-2025,Madhya Pradesh,Sehore,466661,15,24
27-05-2025,Madhya Pradesh,Sehore,466114,12,9
27-05-2025,Madhya Pradesh,Sehore,466115,25,44
27-05-2025,Madhya Pradesh,Sehore,466116,52,53
27-05-2025,Madhya Pradesh,Sehore,466118,3,3
27-05-2025,Madhya Pradesh,Sehore,466446,24,20
27-05-2025,Madhya Pradesh,Sehore,466651,9,31
21-05-2025,Madhya Pradesh,Sehore,466120,12,8
21-05-2025,Madhya Pradesh,Sehore,466554,10,19
21-05-2025,Madhya Pradesh,Sehore,466651,17,14
22-05-2025,Madhya Pradesh,Sehore,466117,1,0
22-05-2025,Madhya Pradesh,Sehore,466661,20,18
22-05-2025,Madhya Pradesh,Sehore,466665,6,9
29-05-2025,Madhya Pradesh,Sehore,466001,59,72
29-05-2025,Madhya Pradesh,Sehore,466118,5,6
29-05-2025,Madhya Pradesh,Sehore,466125,7,6
29-05-2025,Madhya Pradesh,Sehore,466221,14,8
29-05-2025,Madhya Pradesh,Sehore,466554,2,2
28-05-2025,Madhya Pradesh,Sehore,466120,6,11
28-05-2025,Madhya Pradesh,Sehore,466446,22,16
11-06-2025,Madhya Pradesh,Sehore,466111,20,22
11-06-2025,Madhya Pradesh,Sehore,466113,8,7
11-06-2025,Madhya Pradesh,Sehore,466114,23,13
11-06-2025,Madhya Pradesh,Sehore,466120,15,14
10-06-2025,Madhya Pradesh,Sehore,466001,63,91
10-06-2025,Madhya Pradesh,Sehore,466111,21,28
10-06-2025,Madhya Pradesh,Sehore,466448,7,5
13-06-2025,Madhya Pradesh,Sehore,466117,0,1
13-06-2025,Madhya Pradesh,Sehore,466448,10,3
12-06-2025,Madhya Pradesh,Sehore,466113,6,8
12-06-2025,Madhya Pradesh,Sehore,466115,95,57
14-06-2025,Madhya Pradesh,Sehore,466116,50,48
14-06-2025,Madhya Pradesh,Sehore,466221,14,1
14-06-2025,Madhya Pradesh,Sehore,466665,4,2
16-06-2025,Madhya Pradesh,Sehore,466114,13,15
16-06-2025,Madhya Pradesh,Sehore,466125,18,12
16-06-2025,Madhya Pradesh,Sehore,466554,7,11
07-06-2025,Madhya Pradesh,Sehore,466001,8,9
07-06-2025,Madhya Pradesh,Sehore,466331,0,2
06-06-2025,Madhya Pradesh,Sehore,466111,23,18
06-06-2025,Madhya Pradesh,Sehore,466445,9,11
06-06-2025,Madhya Pradesh,Sehore,466554,14,16
09-06-2025,Madhya Pradesh,Sehore,466113,16,4
09-06-2025,Madhya Pradesh,Sehore,466118,7,3
09-06-2025,Madhya Pradesh,Sehore,466125,11,8
09-06-2025,Madhya Pradesh,Sehore,466331,40,89
09-06-2025,Madhya Pradesh,Sehore,466445,10,18
09-06-2025,Madhya Pradesh,Sehore,466651,10,22
09-06-2025,Madhya Pradesh,Sehore,466661,7,21
21-06-2025,Madhya Pradesh,Sehore,466111,15,15
21-06-2025,Madhya Pradesh,Sehore,466665,2,4
20-06-2025,Madhya Pradesh,Sehore,466118,19,7
20-06-2025,Madhya Pradesh,Sehore,466445,17,12
20-06-2025,Madhya Pradesh,Sehore,466554,10,13
20-06-2025,Madhya Pradesh,Sehore,466665,11,9
17-06-2025,Madhya Pradesh,Sehore,466116,87,68
17-06-2025,Madhya Pradesh,Sehore,466120,17,11
17-06-2025,Madhya Pradesh,Sehore,466221,19,9
17-06-2025,Madhya Pradesh,Sehore,466665,5,10
18-06-2025,Madhya Pradesh,Sehore,466118,9,6
18-06-2025,Madhya Pradesh,Sehore,466120,13,12
18-06-2025,Madhya Pradesh,Sehore,466125,8,11
18-06-2025,Madhya Pradesh,Sehore,466665,6,9
23-06-2025,Madhya Pradesh,Sehore,466001,82,78
23-06-2025,Madhya Pradesh,Sehore,466116,71,67
23-06-2025,Madhya Pradesh,Sehore,466125,4,14
23-06-2025,Madhya Pradesh,Sehore,466651,24,20
23-06-2025,Madhya Pradesh,Sehore,466661,17,23
24-08-2025,Madhya Pradesh,Sehore,466118,0,2
20-07-2025,Madhya Pradesh,Sehore,466113,0,1
20-07-2025,Madhya Pradesh,Sehore,466120,1,1
27-07-2025,Madhya Pradesh,Sehore,466115,0,1
27-07-2025,Madhya Pradesh,Sehore,466118,1,0
16-08-2025,Madhya Pradesh,Sehore,466114,1,1
16-08-2025,Madhya Pradesh,Sehore,466331,0,3
16-08-2025,Madhya Pradesh,Sehore,466445,0,1
13-07-2025,Madhya Pradesh,Sehore,466001,0,2
13-07-2025,Madhya Pradesh,Sehore,466125,0,1
06-07-2025,Madhya Pradesh,Sehore,466001,0,3
06-07-2025,Madhya Pradesh,Sehore,466665,2,4
15-08-2025,Madhya Pradesh,Sehore,466221,0,3
13-07-2025,Madhya Pradesh,Sehore,466331,1,0
12-07-2025,Madhya Pradesh,Sehore,466111,6,30
12-07-2025,Madhya Pradesh,Sehore,466446,5,6
14-07-2025,Madhya Pradesh,Sehore,466446,10,21
14-07-2025,Madhya Pradesh,Sehore,466661,8,23
15-07-2025,Madhya Pradesh,Sehore,466111,13,23
15-07-2025,Madhya Pradesh,Sehore,466113,4,9
15-07-2025,Madhya Pradesh,Sehore,466116,32,60
15-07-2025,Madhya Pradesh,Sehore,466331,44,85
15-07-2025,Madhya Pradesh,Sehore,466661,8,23
23-07-2025,Madhya Pradesh,Sehore,466118,9,8
23-07-2025,Madhya Pradesh,Sehore,466120,8,19
23-07-2025,Madhya Pradesh,Sehore,466651,5,18
23-07-2025,Madhya Pradesh,Sehore,466661,9,18
23-07-2025,Madhya Pradesh,Sehore,466665,17,17
01-08-2025,Madhya Pradesh,Sehore,466001,31,77
01-08-2025,Madhya Pradesh,Sehore,466111,15,13
01-08-2025,Madhya Pradesh,Sehore,466116,31,57
01-08-2025,Madhya Pradesh,Sehore,466117,0,1
01-08-2025,Madhya Pradesh,Sehore,466125,3,5
01-08-2025,Madhya Pradesh,Sehore,466221,1,9
01-08-2025,Madhya Pradesh,Sehore,466445,2,11
01-08-2025,Madhya Pradesh,Sehore,466661,11,15
01-08-2025,Madhya Pradesh,Sehore,466665,12,21
30-07-2025,Madhya Pradesh,Sehore,466001,58,62
30-07-2025,Madhya Pradesh,Sehore,466116,49,57
30-07-2025,Madhya Pradesh,Sehore,466118,8,17
30-07-2025,Madhya Pradesh,Sehore,466331,33,61
30-07-2025,Madhya Pradesh,Sehore,466554,1,4
30-07-2025,Madhya Pradesh,Sehore,466665,1,5
04-08-2025,Madhya Pradesh,Sehore,466125,3,9
04-08-2025,Madhya Pradesh,Sehore,466221,8,4
31-07-2025,Madhya Pradesh,Sehore,466116,32,73
31-07-2025,Madhya Pradesh,Sehore,466118,2,12
05-08-2025,Madhya Pradesh,Sehore,466114,4,10
05-07-2025,Madhya Pradesh,Sehore,466001,28,34
05-07-2025,Madhya Pradesh,Sehore,466113,2,2
05-07-2025,Madhya Pradesh,Sehore,466115,22,41
05-07-2025,Madhya Pradesh,Sehore,466120,14,10
05-07-2025,Madhya Pradesh,Sehore,466125,9,6
05-07-2025,Madhya Pradesh,Sehore,466445,11,8
05-07-2025,Madhya Pradesh,Sehore,466665,5,8
07-07-2025,Madhya Pradesh,Sehore,466118,10,8
07-07-2025,Madhya Pradesh,Sehore,466120,25,19
07-07-2025,Madhya Pradesh,Sehore,466448,2,3
27-07-2025,Madhya Pradesh,Sehore,466331,0,1
27-07-2025,Madhya Pradesh,Sehore,466446,0,1
26-07-2025,Madhya Pradesh,Sehore,466115,15,20
26-07-2025,Madhya Pradesh,Sehore,466120,2,0
26-07-2025,Madhya Pradesh,Sehore,466125,4,1
26-07-2025,Madhya Pradesh,Sehore,466221,1,2
26-07-2025,Madhya Pradesh,Sehore,466665,5,11
16-07-2025,Madhya Pradesh,Sehore,466221,6,15
16-07-2025,Madhya Pradesh,Sehore,466554,6,10
20-07-2025,Madhya Pradesh,Sehore,466554,2,0
19-07-2025,Madhya Pradesh,Sehore,466113,8,8
19-07-2025,Madhya Pradesh,Sehore,466118,9,11
24-07-2025,Madhya Pradesh,Sehore,466111,9,18
24-07-2025,Madhya Pradesh,Sehore,466118,3,3
24-07-2025,Madhya Pradesh,Sehore,466331,25,51
24-07-2025,Madhya Pradesh,Sehore,466661,0,10
24-07-2025,Madhya Pradesh,Sehore,466665,1,5
25-07-2025,Madhya Pradesh,Sehore,466001,42,75
25-07-2025,Madhya Pradesh,Sehore,466113,2,9
25-07-2025,Madhya Pradesh,Sehore,466114,5,11
25-07-2025,Madhya Pradesh,Sehore,466116,24,50
25-07-2025,Madhya Pradesh,Sehore,466118,9,3
25-07-2025,Madhya Pradesh,Sehore,466221,8,14
25-07-2025,Madhya Pradesh,Sehore,466554,0,5
07-08-2025,Madhya Pradesh,Sehore,466001,37,51
07-08-2025,Madhya Pradesh,Sehore,466114,3,4
07-08-2025,Madhya Pradesh,Sehore,466116,22,64
07-08-2025,Madhya Pradesh,Sehore,466120,4,10
07-08-2025,Madhya Pradesh,Sehore,466125,4,11
07-08-2025,Madhya Pradesh,Sehore,466661,11,14
06-08-2025,Madhya Pradesh,Sehore,466113,1,0
06-08-2025,Madhya Pradesh,Sehore,466115,32,36
06-08-2025,Madhya Pradesh,Sehore,466116,27,58
06-08-2025,Madhya Pradesh,Sehore,466120,8,16
06-08-2025,Madhya Pradesh,Sehore,466125,2,5
06-08-2025,Madhya Pradesh,Sehore,466446,12,10
18-07-2025,Madhya Pradesh,Sehore,466001,23,66
18-07-2025,Madhya Pradesh,Sehore,466111,9,12
18-07-2025,Madhya Pradesh,Sehore,466116,32,57
18-07-2025,Madhya Pradesh,Sehore,466118,6,16
18-07-2025,Madhya Pradesh,Sehore,466120,10,20
18-07-2025,Madhya Pradesh,Sehore,466125,8,7
18-07-2025,Madhya Pradesh,Sehore,466661,15,13
17-07-2025,Madhya Pradesh,Sehore,466113,6,6
22-07-2025,Madhya Pradesh,Sehore,466001,36,63
22-07-2025,Madhya Pradesh,Sehore,466116,23,43
22-07-2025,Madhya Pradesh,Sehore,466118,8,12
22-07-2025,Madhya Pradesh,Sehore,466120,15,12
22-07-2025,Madhya Pradesh,Sehore,466125,3,0
22-07-2025,Madhya Pradesh,Sehore,466221,6,3
22-07-2025,Madhya Pradesh,Sehore,466661,18,24
22-07-2025,Madhya Pradesh,Sehore,466665,13,13
28-07-2025,Madhya Pradesh,Sehore,466115,31,52
28-07-2025,Madhya Pradesh,Sehore,466125,2,6
28-07-2025,Madhya Pradesh,Sehore,466661,4,6
27-06-2025,Madhya Pradesh,Sehore,466125,4,10
27-06-2025,Madhya Pradesh,Sehore,466221,12,11
27-06-2025,Madhya Pradesh,Sehore,466661,12,6
27-06-2025,Madhya Pradesh,Sehore,466665,38,35
28-06-2025,Madhya Pradesh,Sehore,466001,69,52
28-06-2025,Madhya Pradesh,Sehore,466331,67,98
28-06-2025,Madhya Pradesh,Sehore,466448,11,6
28-06-2025,Madhya Pradesh,Sehore,466665,7,6
08-07-2025,Madhya Pradesh,Sehore,466120,14,19
08-07-2025,Madhya Pradesh,Sehore,466445,2,3
08-07-2025,Madhya Pradesh,Sehore,466554,4,4
08-07-2025,Madhya Pradesh,Sehore,466651,18,14
11-07-2025,Madhya Pradesh,Sehore,466445,1,7
11-07-2025,Madhya Pradesh,Sehore,466448,0,3
11-07-2025,Madhya Pradesh,Sehore,466651,13,34
02-08-2025,Madhya Pradesh,Sehore,466661,6,11
29-07-2025,Madhya Pradesh,Sehore,466001,6,15
29-07-2025,Madhya Pradesh,Sehore,466448,1,0
29-07-2025,Madhya Pradesh,Sehore,466665,0,1
24-06-2025,Madhya Pradesh,Sehore,466001,59,69
24-06-2025,Madhya Pradesh,Sehore,466115,64,51
01-07-2025,Madhya Pradesh,Sehore,466113,13,8
01-07-2025,Madhya Pradesh,Sehore,466221,13,13
01-07-2025,Madhya Pradesh,Sehore,466554,10,20
01-07-2025,Madhya Pradesh,Sehore,466651,27,36
30-06-2025,Madhya Pradesh,Sehore,466120,17,13
30-06-2025,Madhya Pradesh,Sehore,466125,12,8
03-07-2025,Madhya Pradesh,Sehore,466111,14,23
03-07-2025,Madhya Pradesh,Sehore,466221,13,8
03-07-2025,Madhya Pradesh,Sehore,466661,19,22
04-07-2025,Madhya Pradesh,Sehore,466113,14,6
04-07-2025,Madhya Pradesh,Sehore,466118,11,5
04-07-2025,Madhya Pradesh,Sehore,466120,12,15
04-07-2025,Madhya Pradesh,Sehore,466445,4,12
04-07-2025,Madhya Pradesh,Sehore,466554,2,8
04-07-2025,Madhya Pradesh,Sehore,466661,10,14
02-07-2025,Madhya Pradesh,Sehore,466116,44,68
02-07-2025,Madhya Pradesh,Sehore,466331,71,132
02-07-2025,Madhya Pradesh,Sehore,466448,2,3
02-07-2025,Madhya Pradesh,Sehore,466665,34,35
25-06-2025,Madhya Pradesh,Sehore,466120,23,12
25-06-2025,Madhya Pradesh,Sehore,466221,12,10
25-06-2025,Madhya Pradesh,Sehore,466331,59,81
25-06-2025,Madhya Pradesh,Sehore,466446,25,22
25-06-2025,Madhya Pradesh,Sehore,466665,32,23
26-06-2025,Madhya Pradesh,Sehore,466651,19,24
09-07-2025,Madhya Pradesh,Sehore,466001,28,72
09-07-2025,Madhya Pradesh,Sehore,466111,10,18
09-07-2025,Madhya Pradesh,Sehore,466120,12,24
09-07-2025,Madhya Pradesh,Sehore,466125,10,5
09-07-2025,Madhya Pradesh,Sehore,466651,14,16
09-07-2025,Madhya Pradesh,Sehore,466661,13,13
10-07-2025,Madhya Pradesh,Sehore,466116,20,65
10-07-2025,Madhya Pradesh,Sehore,466125,4,7
10-07-2025,Madhya Pradesh,Sehore,466331,27,57
10-07-2025,Madhya Pradesh,Sehore,466446,9,10
10-07-2025,Madhya Pradesh,Sehore,466448,2,5
13-08-2025,Madhya Pradesh,Sehore,466111,14,26
13-08-2025,Madhya Pradesh,Sehore,466113,2,5
13-08-2025,Madhya Pradesh,Sehore,466114,5,8
13-08-2025,Madhya Pradesh,Sehore,466446,5,5
14-08-2025,Madhya Pradesh,Sehore,466445,4,7
14-08-2025,Madhya Pradesh,Sehore,466554,4,2
20-08-2025,Madhya Pradesh,Sehore,466113,3,4
20-08-2025,Madhya Pradesh,Sehore,466115,23,46
20-08-2025,Madhya Pradesh,Sehore,466116,25,48
20-08-2025,Madhya Pradesh,Sehore,466118,8,9
25-08-2025,Madhya Pradesh,Sehore,466001,26,59
25-08-2025,Madhya Pradesh,Sehore,466113,0,9
25-08-2025,Madhya Pradesh,Sehore,466120,11,14
25-08-2025,Madhya Pradesh,Sehore,466125,0,7
25-08-2025,Madhya Pradesh,Sehore,466331,36,50
25-08-2025,Madhya Pradesh,Sehore,466448,0,3
25-08-2025,Madhya Pradesh,Sehore,466651,8,22
26-08-2025,Madhya Pradesh,Sehore,466554,6,7
26-08-2025,Madhya Pradesh,Sehore,466651,6,15
26-08-2025,Madhya Pradesh,Sehore,466661,6,9
08-08-2025,Madhya Pradesh,Sehore,466001,23,36
08-08-2025,Madhya Pradesh,Sehore,466116,13,53
08-08-2025,Madhya Pradesh,Sehore,466331,10,17
10-08-2025,Madhya Pradesh,Sehore,466001,1,0
09-08-2025,Madhya Pradesh,Sehore,466116,0,1
18-08-2025,Madhya Pradesh,Sehore,466125,2,4
18-08-2025,Madhya Pradesh,Sehore,466445,8,17
18-08-2025,Madhya Pradesh,Sehore,466446,3,8
18-08-2025,Madhya Pradesh,Sehore,466448,4,3
19-08-2025,Madhya Pradesh,Sehore,466113,3,9
19-08-2025,Madhya Pradesh,Sehore,466115,9,28
19-08-2025,Madhya Pradesh,Sehore,466120,1,1
23-08-2025,Madhya Pradesh,Sehore,466111,10,13
23-08-2025,Madhya Pradesh,Sehore,466125,1,9
23-08-2025,Madhya Pradesh,Sehore,466446,9,7
11-08-2025,Madhya Pradesh,Sehore,466125,9,6
11-08-2025,Madhya Pradesh,Sehore,466448,0,3
11-08-2025,Madhya Pradesh,Sehore,466665,0,4
12-08-2025,Madhya Pradesh,Sehore,466001,27,35
12-08-2025,Madhya Pradesh,Sehore,466113,0,1
12-08-2025,Madhya Pradesh,Sehore,466115,17,35
12-08-2025,Madhya Pradesh,Sehore,466446,0,3
17-08-2025,Madhya Pradesh,Sehore,466111,1,0
21-08-2025,Madhya Pradesh,Sehore,466001,21,60
21-08-2025,Madhya Pradesh,Sehore,466221,0,6
21-08-2025,Madhya Pradesh,Sehore,466665,7,5
22-08-2025,Madhya Pradesh,Sehore,466001,35,59
22-08-2025,Madhya Pradesh,Sehore,466331,23,53
22-08-2025,Madhya Pradesh,Sehore,466448,2,8
29-08-2025,Madhya Pradesh,Sehore,466113,2,2
29-08-2025,Madhya Pradesh,Sehore,466116,15,52
29-08-2025,Madhya Pradesh,Sehore,466118,1,6
29-08-2025,Madhya Pradesh,Sehore,466446,1,7
29-08-2025,Madhya Pradesh,Sehore,466651,5,9
29-08-2025,Madhya Pradesh,Sehore,466661,2,2
30-08-2025,Madhya Pradesh,Sehore,466111,9,18
30-08-2025,Madhya Pradesh,Sehore,466113,2,5
30-08-2025,Madhya Pradesh,Sehore,466221,4,4
28-08-2025,Madhya Pradesh,Sehore,466448,2,2
02-09-2025,Madhya Pradesh,Sehore,466115,11,42
02-09-2025,Madhya Pradesh,Sehore,466554,4,11
02-09-2025,Madhya Pradesh,Sehore,466665,12,17
15-10-2025,Madhya Pradesh,Sehore,466111,3,13
15-10-2025,Madhya Pradesh,Sehore,466115,38,33
15-10-2025,Madhya Pradesh,Sehore,466120,4,14
15-10-2025,Madhya Pradesh,Sehore,466221,4,5
16-10-2025,Madhya Pradesh,Sehore,466116,15,41
16-10-2025,Madhya Pradesh,Sehore,466445,21,13
16-10-2025,Madhya Pradesh,Sehore,466554,1,4
23-09-2025,Madhya Pradesh,Sehore,466116,19,54
23-09-2025,Madhya Pradesh,Sehore,466445,2,8
23-09-2025,Madhya Pradesh,Sehore,466448,2,2
24-09-2025,Madhya Pradesh,Sehore,466118,2,3
24-09-2025,Madhya Pradesh,Sehore,466651,3,4
30-09-2025,Madhya Pradesh,Sehore,466115,9,27
30-09-2025,Madhya Pradesh,Sehore,466125,6,8
03-10-2025,Madhya Pradesh,Sehore,466001,18,40
03-10-2025,Madhya Pradesh,Sehore,466125,3,6
03-10-2025,Madhya Pradesh,Sehore,466554,1,3
03-10-2025,Madhya Pradesh,Sehore,466665,1,8
23-10-2025,Madhya Pradesh,Sehore,466111,2,5
23-10-2025,Madhya Pradesh,Sehore,466554,0,3
23-10-2025,Madhya Pradesh,Sehore,466651,1,7
22-10-2025,Madhya Pradesh,Sehore,466651,0,5
22-10-2025,Madhya Pradesh,Sehore,466665,0,3
06-10-2025,Madhya Pradesh,Sehore,466113,1,4
06-10-2025,Madhya Pradesh,Sehore,466114,2,23
06-10-2025,Madhya Pradesh,Sehore,466651,6,23
06-10-2025,Madhya Pradesh,Sehore,466661,14,19
07-10-2025,Madhya Pradesh,Sehore,466115,6,11
07-10-2025,Madhya Pradesh,Sehore,466116,3,4
07-10-2025,Madhya Pradesh,Sehore,466651,0,2
08-10-2025,Madhya Pradesh,Sehore,466116,29,49
08-10-2025,Madhya Pradesh,Sehore,466445,4,11
08-10-2025,Madhya Pradesh,Sehore,466448,5,5
14-10-2025,Madhya Pradesh,Sehore,466111,3,14
14-10-2025,Madhya Pradesh,Sehore,466114,5,5
14-10-2025,Madhya Pradesh,Sehore,466445,12,10
14-10-2025,Madhya Pradesh,Sehore,466448,4,3
14-10-2025,Madhya Pradesh,Sehore,466554,2,3
11-09-2025,Madhya Pradesh,Sehore,466111,4,18
11-09-2025,Madhya Pradesh,Sehore,466125,4,9
11-09-2025,Madhya Pradesh,Sehore,466445,3,6
11-09-2025,Madhya Pradesh,Sehore,466651,2,10
11-09-2025,Madhya Pradesh,Sehore,466661,3,6
13-09-2025,Madhya Pradesh,Sehore,466221,0,13
13-09-2025,Madhya Pradesh,Sehore,466331,24,44
13-09-2025,Madhya Pradesh,Sehore,466445,6,6
13-09-2025,Madhya Pradesh,Sehore,466651,4,12
12-09-2025,Madhya Pradesh,Sehore,466001,23,41
12-09-2025,Madhya Pradesh,Sehore,466111,9,20
12-09-2025,Madhya Pradesh,Sehore,466115,17,48
12-09-2025,Madhya Pradesh,Sehore,466221,6,16
16-09-2025,Madhya Pradesh,Sehore,466001,17,47
16-09-2025,Madhya Pradesh,Sehore,466113,2,8
16-09-2025,Madhya Pradesh,Sehore,466446,7,10
18-09-2025,Madhya Pradesh,Sehore,466111,16,20
18-09-2025,Madhya Pradesh,Sehore,466446,6,16
18-09-2025,Madhya Pradesh,Sehore,466448,1,0
13-10-2025,Madhya Pradesh,Sehore,466111,2,5
13-10-2025,Madhya Pradesh,Sehore,466221,12,6
13-10-2025,Madhya Pradesh,Sehore,466665,0,7
01-09-2025,Madhya Pradesh,Sehore,466113,1,5
01-09-2025,Madhya Pradesh,Sehore,466116,24,39
01-09-2025,Madhya Pradesh,Sehore,466651,4,25
01-09-2025,Madhya Pradesh,Sehore,466665,5,17
27-08-2025,Madhya Pradesh,Sehore,466114,1,1
27-08-2025,Madhya Pradesh,Sehore,466445,1,2
04-09-2025,Madhya Pradesh,Sehore,466115,12,37
04-09-2025,Madhya Pradesh,Sehore,466118,2,9
05-09-2025,Madhya Pradesh,Sehore,466448,0,1
03-09-2025,Madhya Pradesh,Sehore,466111,5,13
03-09-2025,Madhya Pradesh,Sehore,466331,27,49
03-09-2025,Madhya Pradesh,Sehore,466445,1,8
20-09-2025,Madhya Pradesh,Sehore,466116,15,41
20-09-2025,Madhya Pradesh,Sehore,466125,1,4
20-09-2025,Madhya Pradesh,Sehore,466446,3,8
20-09-2025,Madhya Pradesh,Sehore,466651,11,10
20-09-2025,Madhya Pradesh,Sehore,466665,2,6
21-09-2025,Madhya Pradesh,Sehore,466331,0,1
21-09-2025,Madhya Pradesh,Sehore,466554,1,0
19-09-2025,Madhya Pradesh,Sehore,466331,5,15
19-09-2025,Madhya Pradesh,Sehore,466445,2,4
19-09-2025,Madhya Pradesh,Sehore,466661,0,2
17-09-2025,Madhya Pradesh,Sehore,466001,41,72
17-09-2025,Madhya Pradesh,Sehore,466111,10,22
17-09-2025,Madhya Pradesh,Sehore,466113,5,3
17-09-2025,Madhya Pradesh,Sehore,466115,15,31
17-09-2025,Madhya Pradesh,Sehore,466116,27,42
17-09-2025,Madhya Pradesh,Sehore,466221,2,6
17-09-2025,Madhya Pradesh,Sehore,466554,3,6
06-09-2025,Madhya Pradesh,Sehore,466114,0,1
06-09-2025,Madhya Pradesh,Sehore,466221,3,3
06-09-2025,Madhya Pradesh,Sehore,466331,2,5
06-09-2025,Madhya Pradesh,Sehore,466445,1,2
08-09-2025,Madhya Pradesh,Sehore,466221,4,15
09-09-2025,Madhya Pradesh,Sehore,466114,4,5
09-09-2025,Madhya Pradesh,Sehore,466116,21,51
15-09-2025,Madhya Pradesh,Sehore,466445,4,7
15-09-2025,Madhya Pradesh,Sehore,466448,6,4
15-09-2025,Madhya Pradesh,Sehore,466554,2,5
10-09-2025,Madhya Pradesh,Sehore,466001,35,38
10-09-2025,Madhya Pradesh,Sehore,466114,5,7
10-09-2025,Madhya Pradesh,Sehore,466446,2,9
10-09-2025,Madhya Pradesh,Sehore,466554,5,11
10-09-2025,Madhya Pradesh,Sehore,466661,4,2
22-09-2025,Madhya Pradesh,Sehore,466113,5,4
22-09-2025,Madhya Pradesh,Sehore,466120,5,9
22-09-2025,Madhya Pradesh,Sehore,466125,7,8
22-09-2025,Madhya Pradesh,Sehore,466445,3,6
22-09-2025,Madhya Pradesh,Sehore,466446,2,7
22-09-2025,Madhya Pradesh,Sehore,466661,9,34
22-09-2025,Madhya Pradesh,Sehore,466665,11,27
27-09-2025,Madhya Pradesh,Sehore,466111,5,6
27-09-2025,Madhya Pradesh,Sehore,466118,0,8
27-09-2025,Madhya Pradesh,Sehore,466651,7,8
26-09-2025,Madhya Pradesh,Sehore,466116,26,21
26-09-2025,Madhya Pradesh,Sehore,466331,21,32
26-09-2025,Madhya Pradesh,Sehore,466554,4,1
26-09-2025,Madhya Pradesh,Sehore,466661,9,12
25-09-2025,Madhya Pradesh,Sehore,466111,5,19
25-09-2025,Madhya Pradesh,Sehore,466113,0,6
25-09-2025,Madhya Pradesh,Sehore,466554,3,4
25-09-2025,Madhya Pradesh,Sehore,466661,8,11
29-09-2025,Madhya Pradesh,Sehore,466116,19,49
29-09-2025,Madhya Pradesh,Sehore,466118,6,4
29-09-2025,Madhya Pradesh,Sehore,466331,16,34
29-09-2025,Madhya Pradesh,Sehore,466661,5,8
01-10-2025,Madhya Pradesh,Sehore,466120,1,0
01-10-2025,Madhya Pradesh,Sehore,466221,0,2
01-10-2025,Madhya Pradesh,Sehore,466445,1,2
01-10-2025,Madhya Pradesh,Sehore,466651,9,4
04-10-2025,Madhya Pradesh,Sehore,466115,15,16
04-10-2025,Madhya Pradesh,Sehore,466120,7,10
04-10-2025,Madhya Pradesh,Sehore,466331,14,22
04-10-2025,Madhya Pradesh,Sehore,466445,4,4
04-10-2025,Madhya Pradesh,Sehore,466448,1,1
04-10-2025,Madhya Pradesh,Sehore,466651,0,13
04-10-2025,Madhya Pradesh,Sehore,466661,7,14
30-10-2025,Madhya Pradesh,Sehore,466115,20,31
30-10-2025,Madhya Pradesh,Sehore,466118,2,3
30-10-2025,Madhya Pradesh,Sehore,466448,2,4
10-11-2025,Madhya Pradesh,Sehore,466111,10,16
10-11-2025,Madhya Pradesh,Sehore,466116,22,40
10-11-2025,Madhya Pradesh,Sehore,466118,6,9
10-11-2025,Madhya Pradesh,Sehore,466120,1,6
10-11-2025,Madhya Pradesh,Sehore,466331,11,55
10-11-2025,Madhya Pradesh,Sehore,466445,5,10
